video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields
N7OA4NmbwWk,buldak,2025-09-12,UCMDvYd6zGJTlqnRGwlWox3g,Muck_moon,2025-09-13T08:46:16.885039+00:00,title|description|tags
qAO5bi7hFSQ,buldak,2025-09-12,UCr5QuAI7Hql--80HNUgCufg,Mikey Buckets Bites,2025-09-13T08:46:16.885087+00:00,title|description|tags
BC7P3Rm3M4c,buldak,2025-09-12,UCMW307KEXeUuHXzODNckPuA,Happy Foodie Diary,2025-09-13T08:46:16.885103+00:00,title|description|tags
6TbsX2gygi0,buldak,2025-09-12,UCZgoDUol-n2MTpSDPYp07Lw,scarletyoutube,2025-09-13T08:46:16.885119+00:00,title|description|tags
pFLDbGECvV8,buldak,2025-09-12,UCxfDw97LWPFyC-W4O8ihW5A,happy birthday day mom,2025-09-13T08:46:16.885139+00:00,title|description|tags
oy66f_248tc,buldak,2025-09-12,UCkcDnxWbUCkOV-5hAaf4oUA,Chaneke tragon,2025-09-13T08:46:16.885157+00:00,title|description|tags
1aMSujUp89A,buldak,2025-09-12,UCOcFmboI_WC6Z8JsYR5DcRg,BerryBias🍓,2025-09-13T08:46:16.885180+00:00,title|description|tags
4jJiYezAv0c,buldak,2025-09-12,UCUkbazDVJaohmWQScUroyww,IaM_fOx,2025-09-13T08:46:16.885198+00:00,title|description|tags
lybbUKEo6Zc,buldak,2025-09-12,UCFjqgv4BMYHMWzujqi0RZ1w,NyameASMR,2025-09-13T08:46:16.885220+00:00,title|description|tags
qtSSmgyv0-E,buldak,2025-09-12,UCFjqgv4BMYHMWzujqi0RZ1w,NyameASMR,2025-09-13T08:46:16.885241+00:00,title|description|tags
JSgiajyRfas,buldak,2025-09-12,UC56qJ63Q82N5ddMASS6LZNw,Melanated Bee,2025-09-13T08:46:16.885259+00:00,title|description|tags
MLWr3VcgnjI,buldak,2025-09-12,UCFjqgv4BMYHMWzujqi0RZ1w,NyameASMR,2025-09-13T08:46:16.885280+00:00,title|description|tags
vMM7cLEy0fk,buldak,2025-09-12,UC94tqfqAQcfN2dwBjMT2ANg,kmarie Eats,2025-09-13T08:46:16.885295+00:00,title|description|tags
pLWtYlB1D4g,buldak,2025-09-12,UC2kp2RacQ5kR3CokCDT8Q9g,moroj1437,2025-09-13T08:46:16.885310+00:00,title|description|tags
8tUTBGIsrdc,buldak,2025-09-12,UC7tAEEGcPgDWOMUgaxuW_ew,Hannah 🌸,2025-09-13T08:46:16.885326+00:00,title|description|tags
7bfSt_VJaww,buldak,2025-09-12,UCtlV9MlhD27hb-YCozqyyIg,Bestieee,2025-09-13T08:46:16.885344+00:00,title|description|tags
-zSzwg1wPU0,buldak,2025-09-12,UCVlGP9xAPBIaozFnR_a_qMg,🍄Mushroom🍄,2025-09-13T08:46:16.885364+00:00,title|description|tags
qZAt9umjMH4,buldak,2025-09-12,UCx7xbAX7qSqQFD-icvif-Ig,Logan the Luxury Car Aficionado,2025-09-13T08:46:16.885381+00:00,title|description|tags
LBUOZRS_kdE,buldak,2025-09-12,UCx7xbAX7qSqQFD-icvif-Ig,Logan the Luxury Car Aficionado,2025-09-13T08:46:16.885396+00:00,title|description|tags
wHyeP9-bukU,buldak,2025-09-12,UCIkw_r9T5klLuHuqlxpi6Mw,AfrikaLand,2025-09-13T08:46:16.885409+00:00,title|description|tags
fzLfasgi5QI,buldak,2025-09-12,UCmak8kJvyrfqqC1ykWGiaog,fullfill it,2025-09-13T08:46:16.885422+00:00,title|description|tags
febHYAKGy9I,buldak,2025-09-12,UCFwceJMg97Na4IibfF6o7Uw,Будем Вместе,2025-09-13T08:46:16.885445+00:00,title|description|tags
7BJwBPEOnq0,buldak,2025-09-12,UCxqOFRugA9l9_GJL8VfP3PA,xLuhvliahx !  ᕕ(՞ᗜ՞)ᕗ,2025-09-13T08:46:16.885464+00:00,title|description|tags
DzGEWo0un7g,buldak,2025-09-12,UCXrgT6bwtJF0afhcgNAM71A,Taylor,2025-09-13T08:46:16.885481+00:00,title|description|tags
CwRQweLMiWw,buldak,2025-09-12,UCVsADj0SBamdPXpkY0SX57g,Bite Bonanza,2025-09-13T08:46:16.885517+00:00,title|description|tags
D2zG4HlmWYE,buldak,2025-09-12,UCAcaPYVvzd-Bo_9IrsgtDOA,Aruncinante,2025-09-13T08:46:16.885535+00:00,title|description|tags
Qcyy33JTJ9g,buldak,2025-09-12,UC0KSLJlMzJCCu1ErH8kJ1SA,Zen Enmu,2025-09-13T08:46:16.885553+00:00,title|description|tags
Nj2Wkj5OQdg,buldak,2025-09-12,UC3r8cmSmDU99aSsJz4jXLVg,Pari Eats ASMR,2025-09-13T08:46:16.885567+00:00,title|description|tags
bmxcdUUTe9Q,buldak,2025-09-12,UCqQu32URwSDeMPRTJZAK7xg,Wellzy,2025-09-13T08:46:16.885586+00:00,title|description|tags
yPQQWJ1-UAw,buldak,2025-09-12,UCGDcIpHhVp-UqN1hTNd-AQA,mamah!,2025-09-13T08:46:16.885608+00:00,title|description|tags
ujgZhy9cTQs,buldak,2025-09-12,UCvqWLbVUhRAJa7lrqw8jtoA,Nirosha_core 💋🩷,2025-09-13T08:46:16.885628+00:00,title|description|tags
ia5PgVURdxU,buldak,2025-09-12,UC9RpquJrYaWccOF4ZXxoSEQ,Oree Mart ,2025-09-13T08:46:16.885641+00:00,title|description|tags
tO9xBEUZrYg,buldak,2025-09-12,UCnKMwlx_tN-_YTe6tdApdWA,CherrY~chan,2025-09-13T08:46:16.885658+00:00,title|description|tags
P7PjXKqVTuc,buldak,2025-09-12,UCXEmChiXJCm12dHSy0j2ctA,Alex_the_editer,2025-09-13T08:46:16.885670+00:00,title|description|tags
eSGwZifiPSY,buldak,2025-09-12,UCRzLfdXU0aDSqzWF79eVcqQ,Fizza Khan,2025-09-13T08:46:16.885684+00:00,title|description|tags
PjG1DaEqGzg,buldak,2025-09-12,UC5xdW8dp4myAoo-s6psjpTg,Paydoo,2025-09-13T08:46:16.885700+00:00,title|description|tags
EwTe3No9a_0,buldak,2025-09-12,UCLTQh5k2Qjd4q0M5ioVDGPg,Zach Tyson,2025-09-13T08:46:16.885727+00:00,title|description|tags
g-xi6SNkKm0,buldak,2025-09-12,UCOmujFPfhlU4rmTu98BIB5A,aletap59,2025-09-13T08:46:16.885752+00:00,title|description|tags
Lt0TCkHoIu4,buldak,2025-09-12,UCTqV_FmKHaATUaSwVjqS7sQ,🎀Just_Ghena🎀,2025-09-13T08:46:16.885773+00:00,title|description|tags
ujw82Kd_daU,buldak,2025-09-12,UCBPUmUR8sbc8r20ySEYkYVA,World Food Town ,2025-09-13T08:46:16.885790+00:00,title|description|tags
AWo0scQBL_M,buldak,2025-09-12,UCImKdzfGeFsnQFkTKuBnlvA,Dungeons and Dragons with Dave,2025-09-13T08:46:16.885804+00:00,title|description|tags
Aa_fS0bXMgk,buldak,2025-09-12,UCiZMhInOalwS4BekaB6wpZA,Wonderlandfun422 (S),2025-09-13T08:46:16.885816+00:00,title|description|tags
6pFLfhD3K9o,buldak,2025-09-12,UCq08T8ofgd5IiOGeW8CqUkg,NomNomRex,2025-09-13T08:46:16.885829+00:00,title|description|tags
kNuHQw6YMyQ,buldak,2025-09-12,UCghjR3YDFbsDLAtAoPd1fcg,INNA GRTS,2025-09-13T08:46:16.885844+00:00,title|description|tags
wpE4hrlWlsw,buldak,2025-09-12,UCWW22aFC0cvuIvqWBhWQjWg,wingstopuk,2025-09-13T08:46:16.885861+00:00,title|description|tags
09HUArYRxdc,buldak,2025-09-12,UCKwQ048Vjff57nYooj6TMSw,Lost mind (Me),2025-09-13T08:46:16.885880+00:00,title|description|tags
2kV42UiQLnU,buldak,2025-09-12,UCf-dIh8mJiFJupraeeO226A, 𝐌𝐢𝐬𝐬_𝐞𝐝𝐢𝐭 ౨ৎ,2025-09-13T08:46:16.885896+00:00,title|description|tags
S1VIx48lfrI,buldak,2025-09-12,UCjXFWf6XYuIQttbIAAG1pfw,likejennie,2025-09-13T08:46:16.885911+00:00,title|description|tags
hXADOG813ok,buldak,2025-09-12,UCcOADMNjKOVRu5yQvUW7NWQ,Badass TikTok Compilation 🔥,2025-09-13T08:46:16.885923+00:00,title|description|tags
t8hOdbo5COk,buldak,2025-09-12,UCaPRomncZFcEVdR_wVye9gg,Food Society,2025-09-13T08:46:16.885945+00:00,title|description|tags
8akr1wq_x14,buldak,2025-09-12,UCpL-wzTTFTAK-_Vc3SwlsYw,Byeona66,2025-09-13T08:46:16.885958+00:00,title|description|tags
eaN3pSWwPOU,buldak,2025-09-12,UCONzT8CPupCY9v4j8Jm4EpA,HeriVibe,2025-09-13T08:46:16.885985+00:00,title|description|tags
Pcyam_ttCyE,buldak,2025-09-12,UC9ov3oO8GKeH7a-grFq02iA,Ozzo’s Dunia of Khushiyan,2025-09-13T08:46:16.886035+00:00,title|description|tags
e05ULlHh-KQ,buldak,2025-09-12,UC8oIaMA7KvWpdOpioU_iP-Q,Asia Yum,2025-09-13T08:46:16.886055+00:00,title|description|tags
SGF-HXyXEhM,buldak,2025-09-12,UCs9Hn-qrFs7-Nc-v4_wXFyA, قناه يلا نجرب,2025-09-13T08:46:16.886075+00:00,title|description|tags
CwODE9YZYRA,buldak,2025-09-12,UCT8x8uA2_v3pgygIDdD-AJA,Ossy Andari,2025-09-13T08:46:16.886089+00:00,title|description|tags
WyzrIB7ZHJI,buldak,2025-09-12,UCHJui7yXLXWgMtyVQ4gSaMA,Foodie Arjun,2025-09-13T08:46:16.886108+00:00,title|description|tags
uvZKyIN9XSQ,buldak,2025-09-12,UC_oEeZ6wyFd7ls0FhikjsSg,eatwithrae,2025-09-13T08:46:16.886124+00:00,title|description|tags
qZ1a8Q-3WKY,buldak,2025-09-12,UCVGneRlO1zcGo6XXIBwGs-Q,Jenny Daily Eats,2025-09-13T08:46:16.886167+00:00,title|description|tags
CPYM641OZjs,buldak,2025-09-12,UCOPLiHRV-ZdxPcHO3yhUjew,Sadat Hasan,2025-09-13T08:46:16.886181+00:00,title|description|tags
cjD6PegQb2Q,buldak,2025-09-12,UCEOgz1K_LtDVlApZbfnJ0tA,Adrita's Space,2025-09-13T08:46:16.886196+00:00,title|description|tags
m04NRRR2y_I,buldak,2025-09-12,UCbPbRHtH7xjvg4y2j6m0xMA,Crystal,2025-09-13T08:46:16.886209+00:00,title|description|tags
lFkxdVc8Eek,buldak,2025-09-12,UCy9wsgtD2JGLgVQyTXiQI8g,Jpplayer64,2025-09-13T08:46:16.886222+00:00,title|description|tags
i0gLL2R-_eY,buldak,2025-09-12,UCwi8AaJ5AtYBiNConRQOdsg,الـمـاسـة💎,2025-09-13T08:46:16.886239+00:00,title|description|tags
kx5c0t8TrTg,buldak,2025-09-12,UCuclz0vTKEJD625opdclo2w,Jabez andrew vlogs,2025-09-13T08:46:16.886252+00:00,title|description|tags
RmkrgGFvpD8,buldak,2025-09-12,UCi-MFY30dxUY1M-1ZplBWwA,MoonMuks,2025-09-13T08:46:16.886268+00:00,title|description|tags
9b5vtfS-rlc,buldak,2025-09-12,UCXP2X2Kpg5oiTP5PobeRElQ,Bites Only Ell,2025-09-13T08:46:16.886285+00:00,title|description|tags
brly0rGucqA,buldak,2025-09-12,UC1FDZitM68KikFb1On9NEgw,NomNomMomz,2025-09-13T08:46:16.886299+00:00,title|description|tags
ZBKo_mpQGBE,buldak,2025-09-12,UCp91JTXuC3M-SI8Q0PGU1kg,VILLAGE FOOD ,2025-09-13T08:46:16.886319+00:00,title|description|tags
X5H_StSuxoY,buldak,2025-09-12,UCvgCJo30j54hYuijWYdQFTg,Evren Lee,2025-09-13T08:46:16.886333+00:00,title|description|tags
nV29qzFcSN0,buldak,2025-09-12,UCv01lFk264DQJ1AlITqlQiA,madebyadri,2025-09-13T08:46:16.886349+00:00,title|description|tags
u-GgmxFaCqY,buldak,2025-09-12,UC08TRsoUo6mKp_ObN62Ecjg,Feast Beast,2025-09-13T08:46:16.886370+00:00,title|description|tags
WXPap-kTOL4,buldak,2025-09-12,UCp91JTXuC3M-SI8Q0PGU1kg,VILLAGE FOOD ,2025-09-13T08:46:16.886390+00:00,title|description|tags
oJvIpQ27Xwg,buldak,2025-09-12,UCm507ppr-tiXf463fmAwNxw,COMBOBITE,2025-09-13T08:46:16.886436+00:00,title|description|tags
5k8wVNJByIw,buldak,2025-09-12,UCi-MFY30dxUY1M-1ZplBWwA,MoonMuks,2025-09-13T08:46:16.886452+00:00,title|description|tags
mJdic8xrCK8,buldak,2025-09-12,UCiaD87y2gPJxAQVhyZuy5YA,Mattreviews,2025-09-13T08:46:16.886464+00:00,title|description|tags
WXKOpQ8_G98,buldak,2025-09-12,UCPJ0qQZFKeQRCXqq9P-mVLA,Rush & Dish,2025-09-13T08:46:16.886482+00:00,title|description|tags
cTde8DIaqS8,buldak,2025-09-12,UCMcTiQDKV7yUeANWA-JNvzw,eftymakesfood,2025-09-13T08:46:16.886497+00:00,title|description|tags
CX3i6zZKfRk,buldak,2025-09-12,UCdZyIQ7AKgwHb9g9OrP65Nw,Khana Pakana Dill Seey,2025-09-13T08:46:16.886513+00:00,title|description|tags
ln8_gTeJ_Wo,buldak,2025-09-12,UCz3-8MHyHdgH_56zI9MLwmg,Sienna Silhouettes,2025-09-13T08:46:16.886527+00:00,title|description|tags
aaFHsodEVxg,buldak,2025-09-12,UCmKIZz9nO2qU5C2bpKMS4og,Noodle Foodie C,2025-09-13T08:46:16.886549+00:00,title|description|tags
3sGY2eL7c7U,buldak,2025-09-12,UCVGiMjnXbbcwLZ-Bz268dww,Noodles Station,2025-09-13T08:46:16.886566+00:00,title|description|tags
4gNAPn8rxsg,buldak,2025-09-12,UCGnVq4miW52Qd7pO7Ug4SlA,TinyFoodCook,2025-09-13T08:46:16.886581+00:00,title|description|tags
Sf6Vnm_DYNM,buldak,2025-09-12,UCgzutc9xpDZxwiayEva9Tug,Ambika Shah,2025-09-13T08:46:16.886593+00:00,title|description|tags
uEJ0WwnzygM,buldak,2025-09-12,UCkTRlUdLzEGu8WCr8ey9Kjg,The Gems Of Audrey,2025-09-13T08:46:16.886605+00:00,title|description|tags
zw3QPljmb3I,buldak,2025-09-12,UCk6ak03Vrh5gJoBas1eD14w,Sj Daily Dish Diaries,2025-09-13T08:46:16.886617+00:00,title|description|tags
B8zFOFvs5GY,buldak,2025-09-12,UCE-U1o51hCi2IWS8OFNPKEg,who.s_ele,2025-09-13T08:46:16.886633+00:00,title|description|tags
uAkVTeApJzs,buldak,2025-09-12,UCcuszW7HmY99y2VNAIXh2Tg,Sophie the Legend of Samurai,2025-09-13T08:46:16.886653+00:00,title|description|tags
2lXvoqyND8Y,buldak,2025-09-12,UCjcDKFqfp5Ruzd0xii18Faw,Crazy-Combo Eats,2025-09-13T08:46:16.886676+00:00,title|description|tags
ru7hkUzdQio,buldak,2025-09-12,UC7AGsoMIrMtDnrnUfgzRvKQ,Saint Josie,2025-09-13T08:46:16.886717+00:00,title|description|tags
WYzjLmK1dCs,buldak,2025-09-12,UC4qmUNmMibLshoXBRD4O6zw,Puspa eating channel,2025-09-13T08:46:16.886752+00:00,title|description|tags
gydWRYphjDE,buldak,2025-09-12,UCHoyG2Tnx56rYY1okUoFJHg,lazyhealthy,2025-09-13T08:46:16.886768+00:00,title|description|tags
4CSJVUm3fxo,buldak,2025-09-12,UCCP6Rj8SCTNsV2krQ92T-6g,Bachelor dog,2025-09-13T08:46:16.886799+00:00,title|description|tags
Dv-OvFq0Clc,buldak,2025-09-12,UCuCGuhwzrFOaeCg4_Lgjv2g,Misha Grishin,2025-09-13T08:46:16.886823+00:00,title|description|tags
CTfMijskQSU,buldak,2025-09-12,UC-ZwBQDLXnc0Amh88Z_KvQA,nataliatheshort,2025-09-13T08:46:16.886843+00:00,title|description|tags
ofvgQ_evkFA,buldak,2025-09-12,UCAjJoC0oMR0CNVaBEgvnk4Q,ahens cook,2025-09-13T08:46:16.886860+00:00,title|description|tags
aHeHba9BV0g,buldak,2025-09-12,UCKVBEPuaQe1gaqpRMOoOwZQ,MiNETInGCHz,2025-09-13T08:46:16.886881+00:00,title|description|tags
3NUs8ykoCtQ,buldak,2025-09-12,UCSFHeZumMCc61_YcUwUbynw,toca.gona𐙚🍨,2025-09-13T08:46:16.886897+00:00,title|description|tags
LXtXJY6ny8M,buldak,2025-09-12,UCgmDyoZdn76htDKOsUvEUPQ,malak,2025-09-13T08:46:16.886911+00:00,title|description|tags
5eqHwWY_9AU,buldak,2025-09-12,UCKVBEPuaQe1gaqpRMOoOwZQ,MiNETInGCHz,2025-09-13T08:46:16.886930+00:00,title|description|tags
pUMQLiF2G6o,buldak,2025-09-12,UCt1B1HRwvPYKjkvAjePiowg,Syalism Eats,2025-09-13T08:46:16.886954+00:00,title|description|tags
KLIwVE-aNTo,buldak,2025-09-12,UCswlzURhQ95PkStGzwoFLDQ,Pinmook Shorts,2025-09-13T08:46:16.886966+00:00,title|description|tags
IrvvCUk3x8I,buldak,2025-09-12,UC26GQ9PN_3xh7tkIWJZ2JCw,Malangi Restaurant,2025-09-13T08:46:16.886981+00:00,title|description|tags
rQJ8Q83AVhY,buldak,2025-09-12,UC_18QhRCUdX1ca-mJ3Q3o3Q,𝑀𝑎𝑓𝑖,2025-09-13T08:46:16.887000+00:00,title|description|tags
y7A9acnhYeE,buldak,2025-09-12,UCy2IVaMFbQZs2iY-YZSKzLg,Fun Foods official ,2025-09-13T08:46:16.887012+00:00,title|description|tags
rtlNpC33ETU,buldak,2025-09-12,UCZ-aBa0WsNUvGplBIiitigQ,itzz.Melek.roblox,2025-09-13T08:46:16.887027+00:00,title|description|tags
o8nUtWZ5NKQ,buldak,2025-09-12,UCDMwaf_iARSrjEJZb4iwK2g,Tribeni Roy,2025-09-13T08:46:16.887040+00:00,title|description|tags
Rl1NhQCo2H8,buldak,2025-09-12,UCgiWrRznqa7zlnCwKbbAfKw,Tomiko,2025-09-13T08:46:16.887052+00:00,title|description|tags
F7YwViPtdAc,buldak,2025-09-12,UCwJcfKW56KPqXQhxZtvt30g,Mukbang Binger,2025-09-13T08:46:16.887073+00:00,title|description|tags
8Kz_RLTArWE,buldak,2025-09-12,UCJrntumgKjlQPaJaBZzBi5Q,Tlhari Zwane,2025-09-13T08:46:16.887085+00:00,title|description|tags
lxK8rhHO6Hk,buldak,2025-09-12,UC7kvWXIVeLXLW1UrE_Rb5vA,Radz Kitchen ASMR,2025-09-13T08:46:16.887098+00:00,title|description|tags
rVj6DP2NK6Y,buldak,2025-09-12,UCHHayiQ5cOEBQBk2raOFlLw,Buldak_girl01,2025-09-13T08:46:16.887111+00:00,title|description|tags
AZAsKZvvRd8,buldak,2025-09-12,UCtF5k0uFKUGEbMF2GF52O8Q,BD Food ,2025-09-13T08:46:16.887125+00:00,title|description|tags
EnhkJpvurWM,buldak,2025-09-12,UCcEGRIRi4H2eROCZT1uD_fg,T2R - Time To Run,2025-09-13T08:46:16.887143+00:00,title|description|tags
3_WsfZAS_bc,buldak,2025-09-12,UCFj3ynrc24Sa3dUxPEqcLUg,Deliciouszz,2025-09-13T08:46:16.887162+00:00,title|description|tags
XmcpQLyvERc,buldak,2025-09-12,UCQrlZl_OmZsjpZ0Mp9BJXYw,Anru Zhao,2025-09-13T08:46:16.887177+00:00,title|description|tags
RPpRhS0XXjU,buldak,2025-09-12,UCYXVqmqQ3dxQ_9M54HoANAA,Yummy Yum Cartoons,2025-09-13T08:46:16.887199+00:00,title|description|tags
SD23JtzqeGo,buldak,2025-09-12,UCsk9n9PZs6hwqQY0I4ocPiA,먹찌 mukjji,2025-09-13T08:46:16.887217+00:00,title|description|tags
QJinaMMKcts,buldak,2025-09-12,UCIoRUW4zJDmHoOVynV6eFbA,Life with Premlata official,2025-09-13T08:46:16.887238+00:00,title|description|tags
ZTWKSaXZP1k,buldak,2025-09-12,UCXfLkrv2x6aRQj8-2Q77LpA,Faes kitchen,2025-09-13T08:46:16.887268+00:00,title|description|tags
zpI4poFAPtg,buldak,2025-09-12,UChKyE_vU_HZTxqK4QGCBV9Q,Алёша Туда-Сюда,2025-09-13T08:46:16.887290+00:00,title|description|tags
lLsHw6SkBYc,buldak,2025-09-12,UCnDeoCMRv-tZYgy8FsZFEzQ,Dahar Wey! ,2025-09-13T08:46:16.887304+00:00,title|description|tags
W8JdXeQzIj4,buldak,2025-09-12,UC9dgLaE-6Ywqzz9hH7o6eGg, OFFICIAL  ART'S AND  CRAFT 886,2025-09-13T08:46:16.887319+00:00,title|description|tags
OyeVWnUQsOw,buldak,2025-09-12,UCTljzIu7zxb8c0w2rwzJcoQ,나는모쏠,2025-09-13T08:46:16.887343+00:00,title|description|tags
-1ZS5IB-yII,buldak,2025-09-12,UCn1kgrMpwFsXYXEAMDO4MJQ,Circle of Food by A,2025-09-13T08:46:16.887359+00:00,title|description|tags
DNLrWwQ2tbg,buldak,2025-09-12,UCndqYRxRVPEVTybxLIi3GVw,Lovesy,2025-09-13T08:46:16.887376+00:00,title|description|tags
8jiXi0d5Si0,buldak,2025-09-12,UCME0uJyrjrG1tqvyu-IL64A,틎,2025-09-13T08:46:16.887392+00:00,title|description|tags
1RLmhZkgkDU,buldak,2025-09-12,UCg-h_-FQx08w7PwVatYohfQ,Ami1ss,2025-09-13T08:46:16.887403+00:00,title|description|tags
YuRTkC4WO3Y,buldak,2025-09-12,UCLXvgwFtQnMhWlohNdZJdYA,Petflix,2025-09-13T08:46:16.887417+00:00,title|description|tags
REYnBBdqmEI,buldak,2025-09-12,UCljfwFhZJwv-VbSsDw6c3tg,SieraRenee,2025-09-13T08:46:16.887438+00:00,title|description|tags
N52nFTVGUcs,buldak,2025-09-12,UCLwF2qCYdkJcZSB29w7C1Jw, XTR ASMR Food Vlog,2025-09-13T08:46:16.887470+00:00,title|description|tags
qyNMKccz7pg,buldak,2025-09-12,UCqyeahkIWfK-APjbmQDr2YQ,BITE HUB,2025-09-13T08:46:16.887502+00:00,title|description|tags
QBEHrHCs5tU,buldak,2025-09-12,UC1awOVv3BTOpVpQ_h7EfIhw,T-Er,2025-09-13T08:46:16.887516+00:00,title|description|tags
kH9AY_HZVhY,buldak,2025-09-12,UCWDdbRGY-mqglMzjviQkfNQ,yassimenow,2025-09-13T08:46:16.887528+00:00,title|description|tags
Io3zYTmVMQw,buldak,2025-09-12,UC5ei4mXezWSZ2ulLzHwXaRg,WOW FOODS,2025-09-13T08:46:16.887546+00:00,title|description|tags
3KEVt1l0hR8,buldak,2025-09-12,UCno6z7JfDWMKEMmnnuGSrUw,Pinay Tisay Bombay,2025-09-13T08:46:16.887558+00:00,title|description|tags
Zi4MrpFx3po,buldak,2025-09-12,UCgodmqQYwyNfL96osp9do9Q,Arif Davina ,2025-09-13T08:46:16.887573+00:00,title|description|tags
3QpQ6g0uLDY,buldak,2025-09-12,UCTyn2ZklFk5gY6pZY5y_jZg,FAUZIA REACTION,2025-09-13T08:46:16.887591+00:00,title|description|tags
MO4DV-JuORg,buldak,2025-09-12,UCno6z7JfDWMKEMmnnuGSrUw,Pinay Tisay Bombay,2025-09-13T08:46:16.887605+00:00,title|description|tags
lzp6sEe680s,buldak,2025-09-12,UCpxofbzPOyepndXMsQWXmHA,wasteddd,2025-09-13T08:46:16.887620+00:00,title|description|tags
XpLycGFMpWo,buldak,2025-09-12,UCr5QuAI7Hql--80HNUgCufg,Mikey Buckets Bites,2025-09-13T08:46:16.887645+00:00,title|description|tags
CjkbHUg6Hkw,buldak,2025-09-12,UCX5uXpoDOa-GkwodM_66RwQ,Paru grg01,2025-09-13T08:46:16.887662+00:00,title|description|tags
WsTbRzi-bPQ,buldak,2025-09-12,UCKRsJuivpZ_XiB_5dubmtgw,Mia ,2025-09-13T08:46:16.887677+00:00,title|description|tags
Ntoh-0dyxfY,buldak,2025-09-12,UC7CdxmjdyqxFYuFz0qRG-PQ,Saunders Harris,2025-09-13T08:46:16.887691+00:00,title|description|tags
iH2ZeI90EX8,buldak,2025-09-12,UCFIi7oiCpZHsiGI33Tny0CQ,Tania Eats,2025-09-13T08:46:16.887709+00:00,title|description|tags
ZfWW0UosjEE,buldak,2025-09-12,UClRDTDhE6QpEzWQ71fQn_aQ,swaakz ୨ৎ,2025-09-13T08:46:16.887733+00:00,title|description|tags
LXa4a1a8xTY,buldak,2025-09-12,UCwcqqP-chw_7MLhYl7BUkcg,missfit02,2025-09-13T08:46:16.887745+00:00,title|description|tags
u-XeaIxBmFA,buldak,2025-09-12,UCgwuf7jMGbESg47Hm1ArhVA,Foodie insaan ,2025-09-13T08:46:16.887760+00:00,title|description|tags
tSBoSzm7u-Y,buldak,2025-09-12,UCuTMQVLikNt5RaLhw1eL0ww,ASMR To You,2025-09-13T08:46:16.887774+00:00,title|description|tags
13KX9vB__u0,buldak,2025-09-12,UCyEFo8goZpVboGWkt6vHcqA,bento bloom,2025-09-13T08:46:16.887795+00:00,title|description|tags
QDjjR5tQXHk,buldak,2025-09-12,UCENqyK4UFzuRDuPSOAcxFyA,이술찌,2025-09-13T08:46:16.887812+00:00,title|description|tags
Gd_h_ErbovI,buldak,2025-09-12,UCPQsh8WJZ7Q5A_sBpdsvv_g,Thea,2025-09-13T08:46:16.887826+00:00,title|description|tags
GPaQKzIofbg,buldak,2025-09-12,UCuTMQVLikNt5RaLhw1eL0ww,ASMR To You,2025-09-13T08:46:16.887856+00:00,title|description|tags
C_zVdIVvJeU,buldak,2025-09-12,UCIBi_EwBn37qXupkZ6ydsbQ,Unluckyonly,2025-09-13T08:46:16.887879+00:00,title|description|tags
3DHKokQd3lU,buldak,2025-09-12,UC6V0DuaendJ-BcXUjbortyg,Ko-animals,2025-09-13T08:46:16.887904+00:00,title|description|tags
K5TgOera3JU,buldak,2025-09-12,UCvieYS9tnTBbSdsqF2Zjl3w,Mahnoor Lifestyle ,2025-09-13T08:46:16.887923+00:00,title|description|tags
oVR_xUC6p0Y,buldak,2025-09-12,UC_I7HiPyiLSnAIlb-xaThdg,Finn Collins,2025-09-13T08:46:16.887941+00:00,title|description|tags
aza_hv5HQ9k,buldak,2025-09-12,UCW_EXYL4k0BjzwXExCdu6aQ,Quiray Vlog,2025-09-13T08:46:16.887956+00:00,title|description|tags
VGgFdBv8Rq8,buldak,2025-09-12,UCFhvOLfXqcJErKrf7AXAjnA,한식클라쓰,2025-09-13T08:46:16.887971+00:00,title|description|tags
Np5Qt727-kk,buldak,2025-09-12,UCt6QVM3d42TP09znzeMduAQ,어벙냠이,2025-09-13T08:46:16.887990+00:00,title|description|tags
sI2gqMez9BQ,buldak,2025-09-12,UCugzEh-LHjbAqUUKD8gE-Ow,Mystvoid ,2025-09-13T08:46:16.888025+00:00,title|description|tags
Zc7Ir5li5xE,buldak,2025-09-12,UCZwqPxBUnMRMXm4UUbRkHZg,Dena Anderson,2025-09-13T08:46:16.888046+00:00,title|description|tags
FBcEl-sRNRI,buldak,2025-09-12,UCB0fYPr9t3naU6f4NfLDqmQ,틎,2025-09-13T08:46:16.888060+00:00,title|description|tags
ut9puVz6kXY,buldak,2025-09-12,UC7kvWXIVeLXLW1UrE_Rb5vA,Radz Kitchen ASMR,2025-09-13T08:46:16.888075+00:00,title|description|tags
awukpLsMdCg,buldak,2025-09-12,UCEEU0FsfmiAyKUJobPxhrbA,maimai’s day,2025-09-13T08:46:16.888087+00:00,title|description|tags
tF7ypCHWC_0,buldak,2025-09-12,UCFgXWZOUZA2oYHNr6qDmsTQ,Scarle Yonaguni 【NIJISANJI EN】,2025-09-13T08:46:16.888118+00:00,title|description|tags
codXWmGVYhk,buldak,2025-09-12,UCOfvrjDqaXRJgfyaF1XFEtA,Товари з Європи,2025-09-13T08:46:16.888137+00:00,title|description|tags
